gear_type,gearbox_type,material,module,teeth,load,speed,gear_ratio,heat_treatment,surface_finish,quantity,delivery_type,price
Spur,Agricultural,Stainless Steel,7.628068483349685,109,3561.104493550043,1609.811526173661,12.524117531536161,False,Ground,5,Urgent,72200.42
Bevel,Aerospace,Alloy Steel,6.08408817346663,99,965.8222218381418,3106.88979402488,40.65779541993235,True,Raw,5,Urgent,91656.98
Worm,Automotive,Alloy Steel,2.750761104211461,47,1629.8753882094695,2077.22876495312,41.28570770280311,False,Raw,5,Urgent,94319.11
Bevel,Industrial,Alloy Steel,1.687651544573128,69,5181.70866564728,3870.4517048708385,52.131570400614336,False,Ground,1,Urgent,90432.2
Helical,Marine,Stainless Steel,6.339241138623632,39,8828.684640562611,2694.699718157119,3.3451232665040846,True,Ground,5,Urgent,119313.8
Bevel,Marine,Alloy Steel,1.2269064901548592,50,6319.364799405275,1518.3172538462331,12.596883277293571,False,Raw,50,Normal,60189.65
Helical,Agricultural,Steel,1.5891803637770154,77,2226.8318401596603,823.8753674024184,2.017222719857033,False,Polished,25,Normal,51331.73
Bevel,Aerospace,Cast Iron,7.319971737700305,182,3038.348920722536,3529.6863939247432,95.49769783681047,True,Honed,1,Normal,53167.49
Spur,Aerospace,Alloy Steel,5.849864572611728,16,9762.648348240959,1918.4179364698762,32.02160345959127,False,Polished,5,Normal,46478.5
Bevel,Marine,Alloy Steel,3.9366573908893923,152,623.2038881251178,421.00480411878095,69.11893446972267,True,Polished,5,Urgent,116610.45
Spur,Industrial,Steel,5.853051484015813,20,9943.9494517976,4583.1016401682145,61.23562228399685,True,Ground,50,Urgent,44371.2
Spur,Marine,Stainless Steel,6.3248439477242755,114,9067.99115274796,1994.5616319028502,72.74616361601002,False,Polished,25,Normal,71245.63
Worm,Marine,Alloy Steel,6.087572796200198,68,6816.9843906930955,3755.1219698553355,88.40236971504068,False,Ground,10,Normal,70791.01
Spur,Aerospace,Steel,6.782986103639415,38,9437.70329372109,2348.6844212354194,24.08164712679945,True,Raw,25,Urgent,41685.57
Helical,Automotive,Steel,9.462592901713306,114,1609.4316888173244,4465.537836968342,43.14944975110707,True,Polished,5,Urgent,63158.65
Worm,Industrial,Stainless Steel,4.498997680756229,189,9431.634669244666,242.45401033110588,33.51598967291721,False,Ground,5,Normal,90385.3
Worm,Aerospace,Stainless Steel,3.710362721118185,93,2204.493327448301,1371.0934230974706,9.164033511982648,False,Honed,25,Normal,95097.98
Bevel,Marine,Cast Iron,1.3459141992715273,173,5507.507972701432,2774.3022015188244,4.160628796284033,False,Ground,25,Urgent,33244.07
Spur,Automotive,Alloy Steel,2.323657511710902,96,4938.74097535403,1683.8227079579774,76.7141391542971,True,Ground,50,Normal,50971.14
Spur,Industrial,Cast Iron,1.9562483429302842,76,5173.335177394023,3739.1739129073962,13.793520502550365,False,Honed,10,Urgent,39623.36
Helical,Agricultural,Steel,4.01899768185216,184,2747.059636759773,3473.2489109162443,2.5210369498291776,True,Ground,1,Urgent,86062.62
Bevel,Industrial,Alloy Steel,6.489916559335499,98,7828.323070410387,225.0690826403954,44.402577349771434,True,Ground,1,Normal,83785.21
Bevel,Industrial,Steel,1.4170050202112507,45,7451.574678155179,3042.5137016098197,32.9044459125774,False,Honed,10,Normal,64271.12
Worm,Marine,Steel,7.548985040092163,111,9544.25481004394,4195.843318401558,7.54462997341472,True,Ground,50,Normal,60135.14
Worm,Marine,Steel,4.576896549799653,147,5119.211176277177,1646.5478375992752,6.107565412385998,True,Polished,25,Urgent,90556.28
Worm,Agricultural,Stainless Steel,9.671540642096092,105,5526.111456926965,782.8588340152596,91.40245882355764,False,Ground,5,Urgent,136555.15
Helical,Agricultural,Stainless Steel,6.115464776727448,59,9043.391801018764,3717.6557247485725,94.0276741981677,True,Polished,10,Urgent,71510.6
Helical,Agricultural,Alloy Steel,7.9422608114964,175,9202.452268102212,4512.094560924035,48.746764281263644,True,Honed,50,Normal,65681.47
Worm,Aerospace,Steel,8.750631090673298,111,6530.413192126701,3318.8306873036095,84.98018959058727,True,Polished,100,Normal,75766.31
Bevel,Aerospace,Steel,8.999616711929747,93,8221.911370626252,4245.613905832042,80.20919431696952,False,Honed,10,Normal,68075.19
Helical,Marine,Alloy Steel,5.666155747118265,128,5100.883109132651,4993.458520757011,58.35595665103819,True,Ground,5,Normal,74086.24
Bevel,Marine,Cast Iron,4.570683025879729,22,3943.135748170939,2546.9918283537168,75.32950043733811,False,Ground,1,Normal,54324.94
Bevel,Agricultural,Steel,6.044634907195955,63,8654.276461517029,4682.914673018758,93.1235970493787,True,Honed,25,Normal,58402.0
Spur,Aerospace,Stainless Steel,4.618633614556851,175,7794.9923533727015,1787.3747117995413,57.0642296619722,True,Polished,50,Urgent,80904.63
Worm,Automotive,Cast Iron,3.166434723549174,42,2499.874780530972,3753.677388128521,51.65525150195232,False,Polished,1,Urgent,70575.77
Spur,Aerospace,Cast Iron,3.9152784445000073,35,571.6867263380245,4517.184097460771,1.350817917350873,True,Polished,5,Normal,37694.02
Worm,Marine,Cast Iron,3.0949287061473902,160,5699.438320583858,2652.288791576733,54.67208280062053,False,Polished,10,Normal,60312.35
Worm,Aerospace,Cast Iron,3.424938675353755,107,8432.003561632022,3169.689918798411,81.93259267692878,False,Ground,50,Urgent,48248.9
Bevel,Marine,Cast Iron,1.8424696351214833,169,2547.2945020909156,4855.419803919109,76.44824203005392,True,Polished,100,Normal,48202.1
Worm,Agricultural,Cast Iron,4.838164486515142,132,7697.214305945409,1330.7818678865867,64.93384949024477,False,Raw,50,Normal,44803.32
Bevel,Agricultural,Alloy Steel,3.1175551594290134,83,4198.671617224692,1844.2916394788651,3.4338893017030054,False,Honed,1,Urgent,108900.11
Bevel,Agricultural,Alloy Steel,5.035298971550285,108,3423.5145795384956,3884.1557873810275,92.61108266702864,True,Polished,1,Normal,96387.56
Worm,Automotive,Cast Iron,8.129784107586639,126,1810.8813812482958,1770.754615933015,43.48149189040787,False,Honed,5,Urgent,82653.74
Bevel,Automotive,Stainless Steel,5.034811179188595,75,9349.506608839056,2553.7995332734345,57.58195815765592,True,Honed,100,Urgent,79566.65
Bevel,Marine,Alloy Steel,9.591506836387438,138,2334.4105273398873,347.24278847400427,40.37513825410273,True,Ground,1,Normal,107941.35
Bevel,Industrial,Alloy Steel,2.3305320507521876,128,2863.9675273167127,2870.8717987415557,35.53906704368488,True,Honed,50,Urgent,97588.29
Helical,Automotive,Cast Iron,8.652384917540871,50,3381.729587181888,3171.245581135637,51.548791677035105,True,Polished,100,Normal,42067.15
Bevel,Marine,Stainless Steel,3.234323026656887,140,2918.1529375736627,504.7620496631504,49.97518082411964,False,Raw,25,Urgent,93373.82
Helical,Aerospace,Cast Iron,9.405401057694768,108,1712.7655450576617,1295.1206287180057,36.28504259874389,True,Polished,5,Urgent,53207.26
Helical,Agricultural,Stainless Steel,3.044331338037891,181,3609.055628779716,2222.615104211531,80.5815624177352,False,Ground,5,Urgent,57787.44
Bevel,Agricultural,Stainless Steel,7.72265607368325,88,4770.5506937143855,3928.0812044074755,6.0109163394050436,True,Polished,25,Urgent,102818.14
Bevel,Agricultural,Steel,1.5590611077397314,16,5562.547881714117,206.11923725053418,12.585236076217495,True,Honed,5,Urgent,82066.34
Helical,Marine,Alloy Steel,6.668320934441599,151,1649.3460595548577,1723.6125602655513,9.17142727030546,True,Raw,100,Urgent,66341.88
Helical,Agricultural,Cast Iron,2.968067961243467,168,7816.196285343587,123.97369686272208,56.93429501651412,True,Polished,5,Normal,57503.88
Bevel,Automotive,Alloy Steel,7.031552874834125,14,3184.141083116707,2654.2837088560295,41.83913798967471,True,Honed,1,Urgent,103236.39
Bevel,Aerospace,Alloy Steel,6.722464038623622,72,9187.691797123107,2544.0009764548367,45.752364772471786,False,Polished,5,Urgent,79155.96
Worm,Agricultural,Stainless Steel,9.31326291694146,190,3362.5691064554658,3801.3216418070356,58.09801437715749,True,Raw,50,Urgent,95210.73
Helical,Marine,Alloy Steel,6.640087875584034,175,8642.5008944529,119.2059756152781,33.072845725095526,False,Polished,1,Urgent,90545.3
Helical,Aerospace,Steel,4.67423930484917,122,3590.0725021800636,3817.696732186599,19.129513745262805,True,Polished,10,Normal,49390.8
Worm,Agricultural,Cast Iron,2.742110243642828,86,5107.744596063025,4467.012623906931,31.376381901609857,False,Honed,50,Urgent,67407.39
Helical,Industrial,Alloy Steel,6.917059076897257,141,3786.311440474386,1655.3585807292343,99.40483068260569,False,Raw,10,Urgent,69426.79
Spur,Agricultural,Cast Iron,2.0472994353054923,40,3932.2436141620774,1735.0826457820897,95.31618888773382,True,Honed,100,Urgent,33858.13
Helical,Automotive,Alloy Steel,8.456651442295911,52,6223.963816537949,105.23889202935729,95.7068829771041,False,Ground,1,Urgent,83126.81
Worm,Aerospace,Cast Iron,3.226010922449773,40,6959.993088133847,2202.6530973096696,3.735420867859346,False,Honed,50,Normal,47438.9
Spur,Automotive,Cast Iron,5.7174300842385675,111,8717.687862814224,3103.768904732013,9.855660051006167,False,Raw,1,Urgent,30827.8
Bevel,Industrial,Cast Iron,6.363525738964559,75,5733.620167995728,701.2048279139697,5.525238915795098,True,Honed,100,Normal,49135.96
Worm,Industrial,Alloy Steel,4.262409913577382,69,2246.7571096412344,3320.108014841746,81.73167611575695,False,Polished,10,Urgent,118181.41
Worm,Automotive,Steel,6.974863998150218,149,9896.84295778978,1892.1390850748037,99.1454711108518,True,Raw,25,Urgent,60707.97
Bevel,Aerospace,Cast Iron,3.2519526300291703,22,6869.357040723755,3397.6896593018905,54.75583658008561,True,Raw,100,Normal,41641.91
Worm,Industrial,Stainless Steel,1.3116211639893591,146,3810.046853400144,1330.376668849591,70.38232445795774,True,Polished,100,Normal,74079.35
Helical,Industrial,Stainless Steel,9.633409625214426,88,9685.224301454722,3895.767283560989,35.870080847992924,True,Ground,100,Urgent,73925.26
Bevel,Agricultural,Stainless Steel,3.8804124820883503,119,9588.887658083033,2789.379023733504,76.77473702833323,False,Ground,5,Urgent,102929.51
Worm,Marine,Steel,7.4211601119442,105,887.4382918337378,2712.6552070823195,65.95224140145552,True,Ground,100,Urgent,73057.8
Bevel,Industrial,Cast Iron,5.567802462283427,97,296.2740624568481,2491.9775411470655,80.29510805833405,False,Polished,25,Urgent,64979.96
Bevel,Aerospace,Steel,7.020988094017038,192,540.1203244581754,4225.676799182494,50.50237297177031,True,Ground,100,Urgent,70897.23
Bevel,Aerospace,Cast Iron,1.9984287026410998,76,6884.61278662032,2815.848035414398,20.207753799738448,True,Polished,25,Urgent,57884.66
Spur,Agricultural,Steel,5.6696308760448915,38,7137.7029463997915,882.0363070325125,48.09660700702962,True,Raw,1,Normal,34359.88
Worm,Aerospace,Cast Iron,4.529975981609983,146,7267.874977372952,3166.449845253908,31.89717935119448,False,Polished,1,Normal,60325.83
Spur,Agricultural,Stainless Steel,5.066646101503368,76,6339.36993955215,2619.0245243169884,69.71658623722104,False,Ground,5,Urgent,75182.82
Worm,Industrial,Cast Iron,9.695874996498127,69,2926.3640226981183,437.77080365254784,14.548122277297994,True,Honed,25,Normal,61572.69
Helical,Industrial,Steel,2.22660014353203,36,1754.5761732757558,2947.2967825442847,33.85919032525001,True,Ground,100,Urgent,61545.63
Helical,Industrial,Cast Iron,7.7923015877025845,59,9285.797333623832,488.98505910568184,1.6511377920094117,False,Raw,50,Urgent,32010.14
Helical,Industrial,Alloy Steel,3.9730851475595323,15,9140.087670090006,3651.676097866337,81.73701514913864,False,Raw,1,Normal,63343.66
Worm,Marine,Cast Iron,3.613221888613861,147,2500.61240072546,3308.425739465008,41.256004760475385,False,Raw,100,Urgent,47942.19
Bevel,Marine,Stainless Steel,3.4369965630933876,126,1762.5776449898406,2516.956496006892,77.84253341569685,True,Ground,25,Urgent,85111.19
Bevel,Industrial,Cast Iron,4.139033979006019,199,3815.8758217764416,3769.0430562043193,10.662296238362833,False,Polished,10,Normal,51625.35
Spur,Aerospace,Alloy Steel,4.214053536342455,15,579.225572966681,1475.6387350106775,20.185790558708984,False,Polished,100,Urgent,54989.11
Spur,Agricultural,Alloy Steel,3.4367230466377423,147,1705.1772773505998,2287.488174537991,85.19635944663862,True,Honed,1,Normal,79178.16
Helical,Automotive,Alloy Steel,7.007438329961283,101,3864.9600787493837,174.91297644793065,59.950547794595664,False,Polished,5,Urgent,69500.82
Spur,Agricultural,Steel,1.4294978533022444,27,2463.565177325891,4942.6372454864,1.5841273824852928,True,Honed,25,Urgent,49434.16
Worm,Automotive,Alloy Steel,3.9906442522529577,158,7394.520619446344,375.6475841599412,90.60771264904612,True,Raw,1,Normal,100044.23
Worm,Automotive,Steel,3.521850461524624,140,9059.100355136283,611.8308374601507,98.36629237467649,False,Honed,5,Urgent,80706.62
Spur,Industrial,Alloy Steel,7.762762184948831,112,9100.487604773545,2524.9393999821596,66.45731907738728,False,Honed,5,Normal,48470.34
Spur,Automotive,Steel,2.318486896175977,173,6082.35012277457,1941.9260393567972,73.05466878712284,False,Honed,10,Normal,39209.74
Spur,Industrial,Alloy Steel,9.466184278875096,123,7064.5483932583675,2708.508509781791,14.226483491924977,True,Ground,5,Urgent,71971.59
Spur,Marine,Alloy Steel,2.5346675084063945,56,4990.911229961517,4191.5559514265315,76.85868045400333,True,Raw,1,Normal,75876.14
Helical,Aerospace,Cast Iron,4.330246276571961,74,1552.2083567882667,877.2412320393023,10.80045518487267,True,Ground,1,Urgent,45600.35
Helical,Automotive,Alloy Steel,2.7973017409521033,105,6386.854714467538,3233.7049591078776,89.08509543595137,False,Raw,100,Normal,46918.77
Spur,Aerospace,Cast Iron,3.580281491248815,145,3564.5427485403875,188.3734249160881,50.975795043137225,False,Ground,50,Urgent,33642.52
Worm,Industrial,Alloy Steel,7.849222306013124,47,157.35570351511,3971.2185120885406,14.97667709866767,True,Ground,25,Urgent,109553.2
Helical,Automotive,Alloy Steel,5.28764246864524,132,5792.041687828263,4096.58465535918,9.782528829408092,False,Raw,25,Normal,47965.35
Worm,Agricultural,Cast Iron,2.46318145579225,114,2063.851032820627,1958.9512059855865,44.57135153929102,True,Raw,10,Urgent,60975.7
Bevel,Marine,Cast Iron,1.4197139078011634,77,8876.405800293338,949.3329214937519,1.5285336791294952,True,Polished,25,Normal,65006.25
Worm,Marine,Steel,3.0692459815324753,130,9346.052759950851,4074.1992591632593,96.16144449443154,True,Honed,5,Normal,66337.96
Spur,Automotive,Stainless Steel,9.510425006734188,19,1705.5133073909974,4555.124274415404,17.897749640896578,False,Raw,1,Normal,62008.43
Bevel,Marine,Cast Iron,8.6078507336923,38,391.18656711685463,469.0028661884144,42.532306836265406,True,Polished,5,Normal,62221.41
Helical,Agricultural,Steel,4.961563443316078,45,140.03990174826518,2941.053191455323,61.06043303203473,False,Ground,25,Urgent,52507.14
Helical,Aerospace,Alloy Steel,5.337956997513847,39,9139.131197968374,4696.956262446784,67.80680222585588,False,Honed,100,Normal,55483.25
Bevel,Agricultural,Cast Iron,9.094295254410953,170,1604.983874300322,3254.305735903466,56.9161397571567,True,Honed,100,Normal,46972.27
Worm,Marine,Cast Iron,6.3221084413816175,156,4409.791161404232,4119.5689894195,18.68042908489988,False,Polished,50,Urgent,58103.2
Helical,Aerospace,Alloy Steel,8.92690358633887,119,665.8975282486119,1226.1275422037704,47.708199786604666,True,Ground,25,Urgent,81872.61
Spur,Agricultural,Alloy Steel,5.426551939171065,134,3796.124085712242,601.4433293535285,32.9370495352734,False,Raw,10,Normal,45475.05
Bevel,Industrial,Alloy Steel,2.8008785720694336,194,7875.7064867701265,1943.3208997312772,9.848605665531325,False,Polished,1,Normal,93609.25
Spur,Industrial,Alloy Steel,7.533342819480115,20,4126.019770985633,2036.0397727684685,39.36489563853035,True,Honed,5,Normal,58189.7
Bevel,Aerospace,Stainless Steel,5.737539876211113,68,7778.243995119626,3952.398084076866,61.27448181087674,True,Ground,25,Urgent,98155.0
Helical,Aerospace,Cast Iron,7.015956219716219,56,6919.508320747149,2090.8429587357414,11.10305746530562,False,Ground,1,Normal,42652.84
Worm,Aerospace,Alloy Steel,2.4150782502954518,145,5221.350118662907,1259.35104685458,17.3327641882161,True,Polished,100,Normal,75695.04
Bevel,Industrial,Alloy Steel,6.828416217270511,153,7403.327127287775,4443.068514174136,9.54118429480023,False,Polished,5,Urgent,78505.25
Bevel,Agricultural,Stainless Steel,4.440314326646085,170,8803.228543064994,3935.0062386102327,1.1107049510186109,False,Polished,25,Urgent,84970.81
Spur,Aerospace,Cast Iron,3.9879797753007633,193,7950.813330213749,3369.778018182474,93.70703341416919,False,Ground,25,Urgent,34020.66
Helical,Industrial,Steel,7.043279869653419,22,6948.126285157529,1114.8519624812836,83.98994817963525,True,Raw,100,Urgent,52133.59
Spur,Aerospace,Cast Iron,6.330152019348609,80,7048.039736010802,1103.5789343931976,23.92297760530713,False,Raw,25,Urgent,33120.29
Helical,Aerospace,Steel,6.8419668604303405,106,1694.874988001602,2507.640574454983,58.18567209906463,True,Honed,10,Normal,62302.45
Spur,Aerospace,Stainless Steel,9.68799757808342,141,9511.652700626033,2701.512051762785,80.3586237769779,True,Ground,10,Normal,71963.88
Bevel,Industrial,Alloy Steel,7.31076822612476,114,2136.0763114965284,1354.8670421874167,37.28719824961107,True,Raw,5,Urgent,99565.41
Spur,Agricultural,Stainless Steel,6.768090660456015,28,3554.6264287144,704.514964143383,74.16601883608358,False,Ground,5,Urgent,69026.18
Worm,Industrial,Cast Iron,6.521977376572639,121,5228.06649150054,1879.6982028794064,86.99717731969106,True,Ground,1,Urgent,72971.87
Helical,Industrial,Alloy Steel,4.588428244183653,47,1349.1897321699316,2202.5077736983753,50.36673103051652,False,Ground,50,Normal,54051.44
Helical,Aerospace,Cast Iron,8.552725220279633,142,5976.400779359502,357.45471711716027,88.91623440233293,False,Polished,1,Normal,46792.43
Bevel,Automotive,Steel,4.428447422551396,54,1908.5173566598612,2866.7352171142893,21.787221843870434,True,Raw,100,Normal,38254.09
Helical,Automotive,Cast Iron,7.302192708930056,104,9241.34043035779,109.85226724002985,90.24291623289467,False,Polished,50,Normal,39814.08
Worm,Automotive,Stainless Steel,3.6382928024320043,44,8897.893722777231,840.7474743068376,80.74334825907437,True,Honed,25,Urgent,118249.42
Spur,Industrial,Stainless Steel,2.3298079758965837,113,5489.8117389159315,820.1020269481955,84.16647795361051,True,Ground,25,Urgent,82007.25
